"geonameid","name","asciiname","alternatenames","latitude","longitude","feature_class","feature_code","mon","chn","mon_grams","chn_grams","mon_sel","chn_sel","class"
8417321,"Yangzuizi","yangzuizi","Yangzuizi,yang zui zi,阳嘴子",39.86945,111.49694,"P","PPL",FALSE,TRUE,2,8,0,6,"Chinese"
8417322,"Dongmugou","dongmugou","Dongmugou,Xiaogangfang,dong mu gou,xiao gang fang,小缸房,栋木沟",39.85656,111.47566,"P","PPLA4",FALSE,TRUE,5,7,0,2,"Chinese"
8417323,"Dashuyan","dashuyan","Dashuyan,da shu yan,大树墕",39.73908,111.86272,"P","PPL",FALSE,FALSE,6,7,0,1,"Chinese"
8417324,"Huashugou","huashugou","Huashugou,hua shu gou,桦树沟",39.7007,111.88181,"P","PPL",FALSE,TRUE,5,7,0,2,"Chinese"
8417325,"Shuanghuangshui","shuanghuangshui","Shuanghuangshui,shuang huang shui,双黄水",39.7022,111.83871,"P","PPL",FALSE,FALSE,9,9,0,0,"Tie"
8417326,"Wujiazhuang","wujiazhuang","Wujiazhuang,wu jia zhuang,武家庄",39.72579,111.91933,"P","PPL",FALSE,TRUE,8,11,0,3,"Chinese"
8417327,"Quanzigou","quanzigou","Quanzigou,quan zi gou,泉子沟",39.65525,111.90325,"P","PPL",FALSE,TRUE,4,8,0,4,"Chinese"
8417345,"Xiaojingzi","xiaojingzi","Xiaojingzi,xiao jing zi,小井子",39.68059,111.92147,"P","PPL",FALSE,TRUE,6,10,0,4,"Chinese"
8417346,"Kouzishang","kouzishang","Kouzishang,kou zi shang,口子上",39.64031,111.86908,"P","PPL",FALSE,TRUE,5,8,0,3,"Chinese"
8417348,"Xinzhuangwo","xinzhuangwo","Xinzhuangwo,xin zhuang wo,新庄窝",39.68767,111.86181,"P","PPL",FALSE,TRUE,7,10,0,3,"Chinese"
8417351,"Beibao","beibao","Beibao,bei bao,北堡",39.65019,111.83683,"P","PPLA4",FALSE,TRUE,2,4,1,3,"Chinese"
8417352,"Xiaozhuangwo","xiaozhuangwo","Xiaozhuangwo,xiao zhuang wo,小庄窝",39.64535,111.81128,"P","PPL",FALSE,TRUE,8,11,0,3,"Chinese"
8417355,"Mantoushan","mantoushan","Mantoushan,man tou shan,馒头山",39.63081,111.76859,"P","PPL",FALSE,FALSE,7,9,0,2,"Chinese"
8417536,"Wuyanjing","wuyanjing","Wuyanjing,wu yan jing,五眼井",39.62577,111.88027,"P","PPL",FALSE,FALSE,7,9,0,2,"Chinese"
8417538,"Nanliugou","nanliugou","Nanliugou,nan liu gou,南柳沟",39.62409,111.91327,"P","PPL",FALSE,FALSE,6,7,0,1,"Chinese"
8417540,"Laoniupo","laoniupo","Laoniupo,lao niu po,老牛坡",39.63528,111.89295,"P","PPL",FALSE,TRUE,4,6,0,2,"Chinese"
8417542,"Laoxionggou","laoxionggou","Laoxionggou,lao xiong gou,老熊沟",39.66642,111.87822,"P","PPL",FALSE,TRUE,5,10,0,5,"Chinese"
8417543,"Shihuiyao","shihuiyao","Shihuiyao,shi hui yao,石灰窑",39.64498,111.91849,"P","PPL",FALSE,FALSE,6,8,0,2,"Chinese"
8417544,"Badun","badun","Badun,ba dun,八墩",39.68637,111.94552,"P","PPL",FALSE,FALSE,4,3,1,0,"Mongolian"
8417545,"Qiyumao","qiyumao","Qiyumao,qi yu mao,旗杅峁",39.68823,111.88773,"P","PPL",FALSE,FALSE,4,6,0,2,"Chinese"
8417546,"Xihuamao","xihuamao","Xihuamao,xi hua mao,喜花峁",39.69904,111.95,"P","PPL",FALSE,TRUE,4,9,0,5,"Chinese"
8417547,"Zhangfangwan","zhangfangwan","Zhangfangwan,zhang fang wan,丈房湾",39.70631,111.92166,"P","PPL",FALSE,TRUE,7,9,0,2,"Chinese"
8417548,"Juelaiwa","juelaiwa","Juelaiwa,jue lai wa,厥莱洼",39.67574,111.86069,"P","PPL",FALSE,FALSE,6,7,1,2,"Chinese"
8417549,"Gezhenwan","gezhenwan","Gezhenwan,ge zhen wan,圪针湾",39.66884,111.82769,"P","PPL",FALSE,TRUE,7,7,1,1,"Tie"
8417554,"Zhenggou","zhenggou","Zhenggou,zheng gou,正沟",39.80398,111.81812,"P","PPL",FALSE,FALSE,6,6,1,1,"Tie"
8417557,"Yuanlinzi","yuanlinzi","Yuanlinzi,yuan lin zi,园林子",39.80425,111.7909,"P","PPL",FALSE,TRUE,5,7,0,2,"Chinese"
8417561,"Xiaolaoyao","xiaolaoyao","Xiaolaoyao,xiao lao yao,小老窑",39.83543,111.83266,"P","PPL",FALSE,FALSE,8,10,0,2,"Chinese"
8417562,"Pangou","pangou","Pangou,pan gou,畔沟",39.77729,111.8086,"P","PPL",FALSE,FALSE,3,4,0,1,"Chinese"
8417565,"Jing’ershang","jing'ershang","Jing'ershang,Jing’ershang,jing r shang,井儿上",39.76646,111.91696,"P","PPL",FALSE,FALSE,8,8,1,1,"Tie"
8417566,"Shuangjingzi","shuangjingzi","Shuangjingzi,shuang jing zi,双井子",39.82037,111.93097,"P","PPL",FALSE,TRUE,6,11,0,5,"Chinese"
8417567,"Nanhuashugou","nanhuashugou","Nanhuashugou,nan hua shu gou,南桦树沟",39.81218,111.9352,"P","PPL",FALSE,TRUE,8,10,0,2,"Chinese"
8417568,"Shiqihe","shiqihe","Shiqihe,shi qi he,十七河",39.79632,111.96083,"P","PPL",FALSE,TRUE,3,5,1,3,"Chinese"
8417569,"Shidabei","shidabei","Shidabei,shi da bei,石大北",39.88882,111.89423,"P","PPL",FALSE,FALSE,5,6,1,2,"Chinese"
8417570,"Huashuliang","huashuliang","Huashuliang,hua shu liang,桦树梁",39.85552,111.93255,"P","PPL",FALSE,TRUE,8,9,0,1,"Chinese"
8417571,"Wudaoliang","wudaoliang","Wudaoliang,wu dao liang,五道梁",39.77597,111.86622,"P","PPL",FALSE,FALSE,6,8,0,2,"Chinese"
8417572,"Shitizi","shitizi","Shitizi,shi ti zi,石梯子",39.7572,111.8345,"P","PPL",FALSE,TRUE,3,5,0,2,"Chinese"
8417573,"Jianci’an","jianci'an","Jianci'an,Jianci’an,jian ci an,尖次岸",39.75905,111.81521,"P","PPL",FALSE,TRUE,3,5,0,2,"Chinese"
8417574,"Shizita","shizita","Shizita,shi zi ta,狮子塔",39.8357,111.96268,"P","PPL",FALSE,TRUE,2,5,0,3,"Chinese"
8417575,"Shizuizi","shizuizi","Shizuizi,shi ju zi,石咀子",39.88036,111.85618,"P","PPL",FALSE,TRUE,1,6,0,5,"Chinese"
8417576,"Dashuangdong","dashuangdong","Dashuangdong,da shuang dong,大双栋",39.86741,111.85829,"P","PPL",FALSE,FALSE,9,10,0,1,"Chinese"
8417577,"Shuangtaizi","shuangtaizi","Shuangtaizi,shuang tai zi,双台子",39.90019,111.82816,"P","PPL",FALSE,TRUE,7,9,0,2,"Chinese"
8417578,"Wulipo","wulipo","Wulipo,wu li po,五里坡",39.84468,111.99017,"P","PPL",FALSE,FALSE,4,4,0,0,"Tie"
8417579,"Xinyaoshang","xinyaoshang","Xinyaoshang,xin yao shang,新窑上",39.74373,111.95476,"P","PPL",FALSE,FALSE,6,11,0,5,"Chinese"
8417580,"Xinzhuangwo","xinzhuangwo","Xinzhuangwo,xin zhuang wo,新庄窝",39.72708,111.94762,"P","PPL",FALSE,TRUE,7,10,0,3,"Chinese"
8417581,"Nanhuangyugou","nanhuangyugou","Nanhuangyugou,nan huang yu gou,南黄榆沟",39.74029,111.92093,"P","PPL",FALSE,TRUE,9,11,0,2,"Chinese"
8417582,"Yushuzhuang","yushuzhuang","Yushuzhuang,yu shu zhuang,榆树庄",39.76302,111.89952,"P","PPL",FALSE,TRUE,9,9,0,0,"Tie"
8417583,"Beihuang Yugou","beihuang yugou","Beihuang Yugou,bei huang yu gou,北黄榆沟",39.7654,111.94683,"P","PPL",FALSE,TRUE,10,12,1,3,"Chinese"
8417584,"Heishanzi","heishanzi","Heishanzi,hei shan zi,黑山子",39.75218,111.86384,"P","PPL",FALSE,TRUE,7,7,1,1,"Tie"
8417585,"Beichangqu","beichangqu","Beichangqu,bei zhang qu,北长渠",39.77676,111.88181,"P","PPL",FALSE,TRUE,6,9,1,4,"Chinese"
8417586,"Beizhangfangwan","beizhangfangwan","Beizhangfangwan,bei zhang fang wan,北丈房湾",39.7765,111.90507,"P","PPL",FALSE,TRUE,9,12,1,4,"Chinese"
8417587,"Daluping","daluping","Daluping,da lu ping,大路坪",39.83332,111.92304,"P","PPL",FALSE,TRUE,5,6,1,2,"Chinese"
8417588,"Xiaohuang Yushugou","xiaohuang yushugou","Xiaohuang Yushugou,xiao huang yu shu gou,小黄榆树沟",39.85526,111.96823,"P","PPL",FALSE,FALSE,15,17,0,2,"Chinese"
8417589,"Xingzhuanggou","xingzhuanggou","Xingzhuanggou,xing zhuang gou,兴庄沟",39.85261,111.77689,"P","PPL",FALSE,TRUE,8,12,0,4,"Chinese"
8417590,"Xingwang","xingwang","Xingwang,xing wang,兴旺",39.79421,111.86173,"P","PPL",FALSE,FALSE,5,7,0,2,"Chinese"
8417591,"Hao’ailiang","hao'ailiang","Hao'ailiang,Hao’ailiang,hao ai liang,蒿艾梁",39.78654,111.82129,"P","PPL",FALSE,FALSE,6,6,0,0,"Tie"
8417592,"Nancaonian","nancaonian","Nancaonian,nan cao nian,南曹碾",39.80636,111.85776,"P","PPL",FALSE,TRUE,7,8,0,1,"Chinese"
8417616,"Fuminzhuang","fuminzhuang","Fuminzhuang,fu min zhuang,富民庄",39.82777,111.78376,"P","PPL",FALSE,TRUE,8,9,0,1,"Chinese"
8417617,"Qianyingpan","qianyingpan","Qianyingpan,qian ying pan,前营盘",39.85526,111.81495,"P","PPL",FALSE,TRUE,7,9,0,2,"Chinese"
8417618,"Taipingzhuang","taipingzhuang","Taipingzhuang,tai ping zhuang,台平庄",39.88248,111.81389,"P","PPL",FALSE,TRUE,8,11,0,3,"Chinese"
8417619,"Datian Jingou","datian jingou","Datian Jingou,da tian jin gou,大天津沟",39.89067,111.79275,"P","PPL",FALSE,TRUE,9,12,0,3,"Chinese"
8417620,"Muguagou","muguagou","Muguagou,mu gua gou,木瓜沟",39.90203,111.80015,"P","PPL",FALSE,TRUE,2,6,0,4,"Chinese"
8417622,"Guyinshang","guyinshang","Guyinshang,gu xun shang,古窨上",39.90996,111.84983,"P","PPL",FALSE,FALSE,8,8,0,0,"Tie"
8417624,"Beicaonian","beicaonian","Beicaonian,bei cao nian,北曹碾",39.86345,111.90137,"P","PPL",FALSE,TRUE,7,8,1,2,"Chinese"
8417658,"Ershihao","ershihao","Ershihao,er shi hao,二十号",40.05481,111.71524,"P","PPL",FALSE,FALSE,7,6,1,0,"Mongolian"
8417659,"Shuiquangou","shuiquangou","Shuiquangou,shui quan gou,水泉沟",40.01431,111.77277,"P","PPL",FALSE,FALSE,8,10,0,2,"Chinese"
8417660,"Xiaocun","xiaocun","Xiaocun,xiao cun,小村",40.04195,111.81135,"P","PPL",FALSE,TRUE,3,6,0,3,"Chinese"
8417661,"Xiayaozi","xiayaozi","Xiayaozi,xia yao zi,下窑子",40.0622,111.7821,"P","PPL",FALSE,TRUE,3,8,0,5,"Chinese"
8417662,"Sanshiyihao","sanshiyihao","Sanshiyihao,san shi yi hao,三十一号",40.07409,111.65352,"P","PPL",FALSE,FALSE,9,9,0,0,"Tie"
8417663,"Shizhuangzi","shizhuangzi","Shizhuangzi,shi zhuang zi,石庄子",40.07506,111.92257,"P","PPL",FALSE,TRUE,6,9,0,3,"Chinese"
8417664,"Shisanhao","shisanhao","Shisanhao,shi san hao,十三号",40.08824,111.93285,"P","PPL",FALSE,FALSE,7,7,0,0,"Tie"
8417665,"Ershihao","ershihao","Ershihao,er shi hao,二十号",40.10399,111.93028,"P","PPL",FALSE,FALSE,7,6,1,0,"Mongolian"
8417675,"Quanzishang","quanzishang","Quanzishang,quan zi shang,泉子上",39.79133,111.38581,"P","PPL",FALSE,TRUE,7,10,0,3,"Chinese"
8417676,"Shashiqiao","shashiqiao","Shashiqiao,sha shi qiao,沙石桥",39.75198,111.35516,"P","PPL",FALSE,TRUE,5,8,0,3,"Chinese"
8417995,"Dashuiping","dashuiping","Dashuiping,da shui ping,大水坪",40.14899,111.45744,"P","PPL",FALSE,TRUE,6,8,0,2,"Chinese"
8417997,"Sandaogou","sandaogou","Sandaogou,san dao gou,三道沟",40.11524,111.55548,"P","PPL",FALSE,FALSE,4,7,0,3,"Chinese"
8417998,"Panpo","panpo","Panpo,pan po,畔坡",40.07217,111.51401,"P","PPL",FALSE,TRUE,2,3,0,1,"Chinese"
8417999,"Houyangyao","houyangyao","Houyangyao,hou yang yao,后阳窑",40.15928,111.53008,"P","PPL",FALSE,FALSE,7,9,0,2,"Chinese"
8418000,"Houyaozi","houyaozi","Houyaozi,hou yao zi,后窑子",40.07538,111.62877,"P","PPL",FALSE,TRUE,3,7,0,4,"Chinese"
8418002,"Majiagou","majiagou","Majiagou,ma jia gou,马家沟",40.03263,111.4719,"P","PPL",FALSE,TRUE,3,8,0,5,"Chinese"
8418004,"Xinjialiang","xinjialiang","Xinjialiang,xin jia liang,新家梁",40.06509,111.56994,"P","PPL",FALSE,FALSE,7,11,0,4,"Chinese"
8418006,"Chengdaoyao","chengdaoyao","Chengdaoyao,cheng dao yao,城道窑",40.1117,111.5963,"P","PPL",FALSE,FALSE,8,10,1,3,"Chinese"
8418007,"Xiaohuopan","xiaohuopan","Xiaohuopan,xiao huo pan,小火盘",39.96191,111.51401,"P","PPL",FALSE,FALSE,8,9,0,1,"Chinese"
8418008,"Fanjialiang","fanjialiang","Fanjialiang,fan jia liang,范家梁",40.01431,111.43654,"P","PPL",FALSE,FALSE,8,10,0,2,"Chinese"
8418009,"Wangyuliang","wangyuliang","Wangyuliang,wang yu liang,王玉梁",40.01495,111.49151,"P","PPL",FALSE,TRUE,7,8,0,1,"Chinese"
8418010,"Xiaota","xiaota","Xiaota,xiao ta,小塔",39.97348,111.42272,"P","PPL",FALSE,FALSE,4,5,0,1,"Chinese"
8418011,"Fansiyao","fansiyao","Fansiyao,fan si yao,范四窑",40.10013,111.56191,"P","PPL",FALSE,FALSE,4,7,0,3,"Chinese"
8418012,"Yangbei","yangbei","Yangbei,yang bei,阳背",40.13678,111.50662,"P","PPL",FALSE,TRUE,3,6,1,4,"Chinese"
8418026,"Tianquanliang","tianquanliang","Tianquanliang,tian quan liang,天泉梁",40.07602,111.45679,"P","PPL",FALSE,TRUE,8,11,0,3,"Chinese"
8418027,"Gaojiabei","gaojiabei","Gaojiabei,gao jia bei,高家背",39.80732,111.41734,"P","PPL",FALSE,TRUE,5,8,1,4,"Chinese"
8418028,"Dongmao","dongmao","Dongmao,dong mao,东峁",39.78709,111.43757,"P","PPL",FALSE,FALSE,4,6,0,2,"Chinese"
8418029,"Maotaizi","maotaizi","Maotaizi,mao tai zi,毛台子",39.77149,111.45317,"P","PPL",FALSE,TRUE,4,7,0,3,"Chinese"
8418030,"Gouxi","gouxi","Gouxi,gou xi,沟西",39.76411,111.38529,"P","PPL",FALSE,TRUE,0,4,0,4,"Chinese"
8418031,"Zhongzui","zhongzui","Zhongzui,zhong ju,中咀",39.74746,111.4049,"P","PPL",FALSE,TRUE,3,6,0,3,"Chinese"
8418032,"Dashawan","dashawan","Dashawan,da sha wan,大沙湾",39.82566,111.41691,"P","PPL",FALSE,TRUE,5,6,0,1,"Chinese"
8418033,"Yangposhang","yangposhang","Yangposhang,yang po shang,阳坡上",39.79742,111.39731,"P","PPL",FALSE,FALSE,8,9,0,1,"Chinese"
8418442,"Baicaota","baicaota","Baicaota,bai cao ta,百草塔",39.86277,111.41791,"P","PPL",FALSE,TRUE,5,6,0,1,"Chinese"
8418443,"Ma’anqiao","ma'anqiao","Ma'anqiao,Ma’anqiao,ma an qiao,马安桥",39.82653,111.47569,"P","PPL",FALSE,TRUE,2,5,0,3,"Chinese"
8418444,"Liuqinghe","liuqinghe","Liuqinghe,liu qing he,柳青河",39.77786,111.37256,"P","PPL",FALSE,TRUE,5,7,1,3,"Chinese"
8418445,"Jiaqing","jiaqing","Jiaqing,jia qing,枷青",39.78035,111.38768,"P","PPL",FALSE,TRUE,3,6,0,3,"Chinese"
8418446,"Xiaoshawan","xiaoshawan","Xiaoshawan,xiao sha wan,小沙湾",39.81701,111.39886,"P","PPL",FALSE,TRUE,7,9,0,2,"Chinese"
8418447,"Daoze Shirpan","daoze shirpan","Daoze Shirpan,dao ze shi pan,道则石盘",39.83523,111.46762,"P","PPL",FALSE,TRUE,9,10,2,3,"Chinese"
8418448,"Houjia Gedong","houjia gedong","Houjia Gedong,hou jia ge dong,侯家圪洞",39.85035,111.41439,"P","PPL",FALSE,TRUE,10,12,1,3,"Chinese"
8418449,"Huangyu Shuta","huangyu shuta","Huangyu Shuta,huang yu shu ta,黄榆树塔",39.83751,111.41854,"P","PPL",FALSE,TRUE,10,11,0,1,"Chinese"
8418450,"Shanglangzui","shanglangzui","Shanglangzui,shang lang zui,上狼嘴",39.77372,111.42537,"P","PPL",FALSE,TRUE,6,9,0,3,"Chinese"
8418451,"Qianchai Jialing","qianchai jialing","Qianchai Jialing,qian chai jia ling,前柴家岭",39.74949,111.43117,"P","PPL",FALSE,FALSE,13,15,0,2,"Chinese"
8418452,"Dongliangshang","dongliangshang","Dongliangshang,dong liang shang,东梁上",39.7007,111.52542,"P","PPL",FALSE,FALSE,10,11,0,1,"Chinese"
8418453,"Shanshang Dayangbei","shanshang dayangbei","Shanshang Dayangbei,shan shang da yang bei,山上大阳背",39.73267,111.53856,"P","PPL",FALSE,TRUE,12,15,1,4,"Chinese"
8418454,"Laohumao","laohumao","Laohumao,lao hu mao,老虎峁",39.74308,111.46693,"P","PPL",FALSE,FALSE,6,7,0,1,"Chinese"
8418455,"Laibu Langwan","laibu langwan","Laibu Langwan,lai bu lang wan,莱不浪湾",39.72201,111.46098,"P","PPL",FALSE,TRUE,9,11,0,2,"Chinese"
8418456,"Qianguaishang","qianguaishang","Qianguaishang,qian guai shang,前拐上",39.69649,111.39927,"P","PPL",FALSE,TRUE,7,10,0,3,"Chinese"
8418457,"Xiju","xiju","Xiju,xi ju,西距",39.65981,111.42381,"P","PPL",FALSE,TRUE,1,4,0,3,"Chinese"
8418779,"Yingpanmao","yingpanmao","Yingpanmao,ying pan mao,营盘峁",39.66724,111.45726,"P","PPL",FALSE,FALSE,8,9,0,1,"Chinese"
8418780,"Ou’liangmao","ou'liangmao","Ou'liangmao,Ou’liangmao,ou liang mao,欧梁峁",39.6722,111.46767,"P","PPL",FALSE,FALSE,5,7,0,2,"Chinese"
8418781,"Shiqiangzi","shiqiangzi","Shiqiangzi,shi qiang zi,石墙子",39.68286,111.51328,"P","PPL",FALSE,TRUE,3,8,0,5,"Chinese"
8418782,"Lihao","lihao","Lihao,li hao,里壕",39.69326,111.54277,"P","PPL",FALSE,FALSE,3,3,0,0,"Tie"
8418784,"Ludoumao","ludoumao","Ludoumao,lu dou mao,鹿斗峁",39.71185,111.47536,"P","PPL",FALSE,TRUE,4,7,1,4,"Chinese"
8418785,"Yanggebu","yanggebu","Yanggebu,yang ge bo,阳圪卜",39.71284,111.52369,"P","PPL",FALSE,TRUE,6,7,1,2,"Chinese"
8418787,"Zaoxingliang","zaoxingliang","Zaoxingliang,zhao xing liang,照杏梁",39.67765,111.56086,"P","PPL",FALSE,TRUE,5,11,0,6,"Chinese"
8418788,"Dapenliang","dapenliang","Dapenliang,da pen liang,大盆梁",39.66129,111.58441,"P","PPL",FALSE,TRUE,6,9,1,4,"Chinese"
8418789,"Taobuliang","taobuliang","Taobuliang,tao bo liang,桃卜梁",39.64766,111.59655,"P","PPL",FALSE,FALSE,7,8,0,1,"Chinese"
8418790,"Xielupo","xielupo","Xielupo,xie lu po,斜路坡",39.638,111.60027,"P","PPL",FALSE,TRUE,4,6,2,4,"Chinese"
8418791,"Dongniu Nita","dongniu nita","Dongniu Nita,dong niu ni ta,东牛腻塔",39.66154,111.55219,"P","PPL",FALSE,FALSE,9,10,0,1,"Chinese"
8418792,"Shiziliang","shiziliang","Shiziliang,shi zi liang,狮子梁",39.74085,111.49419,"P","PPL",FALSE,TRUE,5,8,0,3,"Chinese"
8418793,"Changzuiliang","changzuiliang","Changzuiliang,zhang zui liang,长嘴梁",39.69698,111.57499,"P","PPL",FALSE,TRUE,7,10,0,3,"Chinese"
8418794,"Dianpengzi","dianpengzi","Dianpengzi,dian peng zi,店棚子",39.7577,111.48651,"P","PPL",FALSE,TRUE,6,8,1,3,"Chinese"
8418795,"Puyouta","puyouta","Puyouta,pu you ta,扑油塔",39.6831,111.42058,"P","PPL",FALSE,FALSE,5,5,0,0,"Tie"
8418796,"Huangdiliang","huangdiliang","Huangdiliang,huang de liang,荒地梁",39.70144,111.4305,"P","PPL",FALSE,FALSE,7,9,0,2,"Chinese"
8418812,"Puyu Yaoziliang","puyu yaoziliang","Puyu Yaoziliang,pu yu yao zi liang,扑鱼窑子梁",39.71012,111.38936,"P","PPL",FALSE,TRUE,10,14,0,4,"Chinese"
8418813,"Yinghaozi","yinghaozi","Yinghaozi,ying hao zi,溁壕子",39.73292,111.42926,"P","PPL",FALSE,TRUE,5,7,0,2,"Chinese"
8418814,"Nuanquanye","nuanquanye","Nuanquanye,nuan quan ye,暖泉也",39.7867,111.47263,"P","PPL",FALSE,TRUE,5,8,1,4,"Chinese"
8418818,"Xinyaozi","xinyaozi","Xinyaozi,xin yao zi,新窑子",39.98884,111.8421,"P","PPL",FALSE,TRUE,1,8,0,7,"Chinese"
8418820,"Shanghaizi","shanghaizi","Shanghaizi,shang hai zi,上海子",39.92484,111.80867,"P","PPL",FALSE,TRUE,6,8,0,2,"Chinese"
8418821,"Houqi Dunyao","houqi dunyao","Houqi Dunyao,hou qi dun yao,后七墩窑",39.9514,111.84688,"P","PPL",FALSE,TRUE,6,11,1,6,"Chinese"
8418822,"Qianqi Dunyao","qianqi dunyao","Qianqi Dunyao,qian qi dun yao,前七墩窑",39.96553,111.82758,"P","PPL",FALSE,TRUE,8,12,1,5,"Chinese"
8418823,"Dachegou","dachegou","Dachegou,da che gou,打车沟",39.93631,111.87553,"P","PPL",TRUE,FALSE,5,6,1,2,"Chinese"
8418824,"Xiyaoshan","xiyaoshan","Xiyaoshan,xi yao shan,西窑山",39.913,111.87897,"P","PPL",FALSE,FALSE,5,9,0,4,"Chinese"
8418825,"Yuantoumao","yuantoumao","Yuantoumao,yuan tou mao,元头峁",39.95846,111.80944,"P","PPL",FALSE,TRUE,6,9,0,3,"Chinese"
8418826,"Chengyuanyao","chengyuanyao","Chengyuanyao,cheng yuan yao,成远窑",39.97871,111.82262,"P","PPL",FALSE,TRUE,8,11,1,4,"Chinese"
8418827,"Laodiyao","laodiyao","Laodiyao,lao di yao,老底窑",40.00259,111.86197,"P","PPL",FALSE,TRUE,4,7,0,3,"Chinese"
8418828,"Weisiyao","weisiyao","Weisiyao,wei si yao,魏四窑",40.00603,111.81459,"P","PPL",FALSE,FALSE,5,7,1,3,"Chinese"
8418829,"Luyaogou","luyaogou","Luyaogou,lu yao gou,芦窑沟",40.00355,111.77811,"P","PPL",FALSE,FALSE,4,7,1,4,"Chinese"
8418830,"Taidun Shan","taidun shan","Taidun Shan,tai dun shan,台墩山",39.98559,111.76932,"T","MT",FALSE,TRUE,9,9,1,1,"Tie"
8418831,"Yangjiayao","yangjiayao","Yangjiayao,yang jia yao,杨家窑",39.96993,111.79587,"P","PPLA4",FALSE,TRUE,5,10,0,5,"Chinese"
8418858,"Yuanlingzi","yuanlingzi","Yuanlingzi,yuan ling zi,元岭子",39.94911,111.92386,"P","PPL",FALSE,TRUE,5,8,0,3,"Chinese"
8418859,"Houlin","houlin","Houlin,hou lin,候林",39.95636,111.90877,"P","PPL",FALSE,FALSE,2,4,0,2,"Chinese"
8418860,"Nidanyao","nidanyao","Nidanyao,ni dan yao,泥旦窑",39.98101,111.9208,"P","PPL",FALSE,FALSE,5,7,0,2,"Chinese"
8418861,"Hanqingba","hanqingba","Hanqingba,han qing ba,韩庆坝",39.98903,111.85891,"P","PPL",FALSE,TRUE,4,7,0,3,"Chinese"
8418862,"Houyaozi","houyaozi","Houyaozi,hou yao zi,后窑子",40.02055,111.95824,"P","PPL",FALSE,TRUE,3,7,0,4,"Chinese"
8418863,"Nuanshuiwan","nuanshuiwan","Nuanshuiwan,nuan shui wan,暖水湾",40.01157,111.89196,"P","PPL",FALSE,TRUE,7,9,0,2,"Chinese"
8418864,"Lucaogou","lucaogou","Lucaogou,lu cao gou,芦草沟",39.9959,111.97811,"P","PPL",FALSE,TRUE,2,6,1,5,"Chinese"
8418865,"Lamayao","lamayao","Lamayao,la ma yao,喇嘛窑",39.98158,111.94888,"P","PPL",FALSE,FALSE,5,8,0,3,"Chinese"
8418866,"Chepu","chepu","Chepu,che pu,车铺",40.00756,111.95958,"P","PPL",FALSE,FALSE,4,3,1,0,"Mongolian"
8418867,"Kongdulin","kongdulin","Kongdulin,kong du lin,孔读林",40.0045,111.92863,"P","PPL",FALSE,FALSE,7,7,1,1,"Tie"
8418868,"Lamamiao","lamamiao","Lamamiao,la ma miao,喇嘛庙",40.02096,111.69338,"P","PPL",FALSE,TRUE,5,8,0,3,"Chinese"
8418869,"Miaogou","miaogou","Miaogou,miao gou,庙沟",40.03013,111.64737,"P","PPL",FALSE,FALSE,3,5,0,2,"Chinese"
8418870,"Yuanziwan","yuanziwan","Yuanziwan,yuan zi wan,园子湾",40.04055,111.62832,"P","PPL",FALSE,TRUE,4,7,0,3,"Chinese"
8418871,"Wujianfang","wujianfang","Wujianfang,wu jian fang,五间房",40.01305,111.65186,"P","PPL",FALSE,TRUE,5,9,0,4,"Chinese"
8418872,"Xinyaomao","xinyaomao","Xinyaomao,xin yao mao,新窑峁",40.04954,111.66714,"P","PPL",FALSE,FALSE,4,10,0,6,"Chinese"
8418873,"Shagedan","shagedan","Shagedan,sha ge dan,沙圪旦",40.0393,111.70668,"P","PPL",FALSE,FALSE,7,6,1,0,"Mongolian"
8418874,"Zhuangwoping","zhuangwoping","Zhuangwoping,zhuang wo ping,庄窝坪",39.99328,111.63011,"P","PPL",FALSE,TRUE,9,10,0,1,"Chinese"
8419007,"Shilan Taigou","shilan taigou","Shilan Taigou,shi lan tai gou,史兰太沟",40.00227,111.69284,"P","PPL",FALSE,TRUE,9,11,0,2,"Chinese"
8419008,"Mujianggou","mujianggou","Mujianggou,mu jiang gou,木匠沟",40.02078,111.72555,"P","PPL",FALSE,FALSE,6,9,0,3,"Chinese"
8419009,"Shandanyao","shandanyao","Shandanyao,shan dan yao,善旦窑",40.00281,111.7234,"P","PPL",FALSE,FALSE,7,9,0,2,"Chinese"
8419010,"Haojia Sihao","haojia sihao","Haojia Sihao,hao jia si hao,郝家四号",40.0605,111.69518,"P","PPL",FALSE,FALSE,8,10,0,2,"Chinese"
8419011,"Liujia Shisanhao","liujia shisanhao","Liujia Shisanhao,liu jia shi san hao,刘家十三号",40.08603,111.69248,"P","PPL",FALSE,TRUE,13,15,0,2,"Chinese"
8419012,"Kangshengzhuang","kangshengzhuang","Kangshengzhuang,kang sheng zhuang,康圣庄",40.07075,111.7234,"P","PPL",FALSE,TRUE,12,12,1,1,"Tie"
8419013,"Denglutai","denglutai","Denglutai,deng lu tai,灯炉太",40.04235,111.75575,"P","PPL",FALSE,TRUE,8,7,2,1,"Mongolian"
8419014,"Heping","heping","Heping,he ping,和平",40.07524,111.79619,"P","PPL",FALSE,TRUE,4,4,1,1,"Tie"
8419015,"Qianyangpan","qianyangpan","Qianyangpan,qian yang pan,前阳畔",40.10328,111.8591,"P","PPL",FALSE,FALSE,7,10,0,3,"Chinese"
